frame,support_len,confidence_sum
48027,9,8.717475
48028,10,9.695866
48029,9,8.027378
48030,10,9.721020
48031,9,8.683814
48032,9,8.777894
48033,9,8.775349
48034,10,9.618936
48035,9,8.804421
48036,10,9.368131
48037,9,8.675740
48038,9,8.100218
48039,10,9.766087
48040,9,7.922878
48041,9,8.830628
48042,10,9.799680
48043,8,7.805706
48044,9,8.720404
48045,9,8.724551
48046,9,8.039758
48047,9,8.684035
48048,9,8.714359
48049,9,8.716535
48050,10,8.095063
48051,9,7.270002
48052,9,7.263734
48053,9,7.265433
48054,9,7.257025
48055,9,7.240841
48056,9,7.239803
48057,9,7.265636
48058,9,7.248973
48059,10,9.652408
48060,9,8.050955
48061,10,9.685358
48062,9,8.761768
48063,10,9.625115
48064,9,8.654237
48065,10,9.555415
48066,9,8.588907
48067,9,7.939504
48068,9,8.042105
48069,10,8.931713
48070,9,8.628249
48071,10,9.611567
48072,9,8.690484
48073,9,8.690479
48074,10,9.708083
48075,9,8.727581
48076,9,8.722345
48077,10,9.752661
48078,9,8.672962
48079,9,8.497221
48080,10,9.684310
48081,9,8.088012
48082,11,10.854813
48083,9,8.872970
48084,10,9.887042
48085,10,9.861906
48086,10,9.791964
48087,10,9.739783
48088,10,9.718692
48089,10,9.714373
48090,9,8.725530
48091,10,9.699843
48092,9,8.758444
48093,10,9.763757
48094,11,10.763128
48095,9,8.838649
48096,9,8.808662
48097,10,9.861325
48098,10,9.843213
48099,9,8.720224
48100,9,8.804457
48101,9,8.858959
48102,10,9.811928
48103,9,8.861538
48104,10,9.515089
48105,9,8.773122
48106,11,9.851040
48107,10,8.986366
48108,10,8.753659
48109,10,8.785947
48110,9,8.059345
48111,10,8.894333
48112,9,8.002878
48113,10,8.895125
48114,10,8.872434
48115,9,7.944229
48116,10,8.829778
48117,10,9.236588
48118,9,7.987071
48119,10,9.140798
48120,10,9.132353
48121,9,8.577198
48122,10,9.118657
48123,9,8.597731
48124,11,10.771333
48125,9,8.807686
48126,11,10.830765
48127,9,8.898554
48128,9,8.173312
48129,10,8.765486
48130,10,9.136323
48131,9,8.357436
48132,10,9.821089
48133,10,9.860431
48134,9,8.862799
48135,9,8.518912
48136,11,10.603447
48137,9,8.877753
48138,10,8.838347
48139,9,7.987654
48140,10,8.868755
48141,10,8.751641
48142,10,8.781179
48143,9,7.984104
48144,11,10.820453
48145,9,8.770078
48146,11,10.819135
48147,10,9.839889
48148,9,8.843220
48149,9,7.802674
48150,10,9.833995
48151,9,8.849485
48152,10,9.841055
48153,9,8.906890
48154,9,8.853593
48155,10,9.789614
48156,10,9.383097
48157,9,8.748157
48158,9,8.804362
48159,10,9.792554
48160,10,9.796547
48161,9,8.833093
48162,10,9.886492
48163,9,8.851058
48164,9,8.843362
48165,10,9.865632
48166,10,9.860787
48167,9,8.875193
48168,10,9.849222
48169,11,10.783251
48170,10,9.694256
48171,9,8.717304
48172,9,8.776699
48173,10,8.973513
48174,9,8.458844
48175,10,9.810918
48176,9,8.655958
48177,9,8.667033
48178,10,9.654737
48179,9,8.620824
48180,9,8.694840
48181,9,8.694778
48182,10,9.682432
48183,9,8.715064
48184,9,8.305294
48185,9,8.662333
48186,9,7.989275
48187,9,7.982709
48188,10,8.789217
48189,9,8.841964
48190,10,9.675060
48191,9,8.675369
48192,9,8.683314
48193,9,8.675698
48194,9,8.691658
48195,9,8.512671
48196,9,8.858602
48197,9,7.288157
48198,9,7.299550
48199,9,7.292308
48200,9,7.297052
48201,9,7.272218
48202,9,7.259276
48203,9,7.268690
48204,9,7.291813
48205,9,7.281062
48206,9,8.682208
48207,9,8.646482
48208,10,1.749865
48209,5,0.875170
48210,9,2.087158
48211,9,2.091614
48212,10,9.086810
48213,9,7.944826
48214,9,8.895492
48215,9,8.905455
48216,9,8.015232
48217,9,8.914376
48218,9,8.866569
48219,6,5.744612
48220,6,5.918549
48221,4,3.904331
48222,9,8.798118
48223,9,8.871137
48224,9,8.835781
48225,9,8.851726
48226,9,8.838928
48227,9,8.010145
48228,9,8.815449
48229,9,8.860783
48230,9,8.925069
48231,9,8.908425
48232,9,8.810476
48233,10,8.877024
48234,9,8.918086
48235,10,9.819723
48236,9,8.826643
48237,9,8.824335
48238,9,8.857205
48239,9,8.857383
48240,9,8.809859
48241,11,10.783213
48242,10,9.900341
48243,10,9.907251
48244,10,9.911712
48245,10,9.914600
48246,10,9.923197
48247,10,9.883349
48248,10,9.887145
48249,10,9.891736
48250,10,9.883015
48251,10,9.889669
48252,10,9.893555
48253,10,9.888967
48254,10,9.902893
48255,10,9.884508
48256,10,9.890706
48257,10,9.902540
48258,10,9.896551
48259,9,8.912502
48260,11,10.892532
48261,10,9.890193
48262,10,9.884288
48263,10,9.899927
48264,10,9.907615
48265,10,9.901419
48266,10,9.906634
48267,10,9.894530
48268,10,9.908341
48269,10,9.917452
48270,10,9.918006
48271,9,8.915112
48272,9,8.914081
48273,9,8.880939
48274,9,8.928896
48275,9,8.920718
48276,9,8.867679
48277,9,8.917203
48278,9,8.903342
48279,9,7.879870
48280,9,8.889857
48281,9,8.910033
48282,9,8.888093
48283,9,8.797188
48284,9,8.831642
48285,9,7.982684
48286,9,8.853952
48287,9,8.828497
48288,9,8.926337
48289,9,8.935464
48290,9,8.910596
48291,9,8.891028
48292,9,8.901138
48293,9,8.783263
48294,9,8.848083
48295,9,8.884785
48296,10,8.874621
48297,9,8.894117
48298,9,8.874825
48299,9,8.585355
48300,9,8.475043
48301,9,8.754561
48302,9,8.675640
48303,10,9.683858
48304,9,8.663081
48305,9,8.751616
48306,9,8.787280
48307,9,7.312249
48308,9,7.293465
48309,9,7.294451
48310,9,7.289096
48311,9,7.287871
48312,9,7.299147
48313,9,7.284387
48314,9,7.293628
48315,9,7.296100
48316,9,8.775163
48317,9,8.820744
48318,9,8.824760
48319,9,8.692488
48320,9,8.700192
48321,10,9.696905
48322,9,8.701719
48323,9,8.708632
48324,10,8.904325
48325,9,8.001609
48326,9,8.028559
48327,9,8.550375
48328,9,8.857602
48329,9,8.780460
48330,10,9.778580
48331,9,8.794756
48332,9,8.860983
48333,10,9.801928
48334,9,8.783579
48335,9,8.778705
48336,9,8.627978
48337,10,9.727229
48338,10,9.815949
48339,9,8.876103
48340,9,8.894267
48341,10,8.692879
48342,10,9.456222
48343,9,8.132322
48344,8,7.908886
48345,10,9.875181
48346,9,8.884252
48347,10,9.805563
48348,9,8.847982
48349,10,9.838605
48350,9,8.855568
48351,10,9.853821
48352,10,9.831348
48353,9,8.816458
48354,9,8.768725
48355,10,9.629003
48356,10,9.781510
48357,9,8.826660
48358,9,8.260868
48359,10,9.823396
48360,9,8.533475
48361,10,9.801006
48362,9,8.825419
48363,9,8.769991
48364,10,9.775948
48365,10,9.897141
48366,10,9.886780
48367,10,9.476622
48368,9,7.981965
48369,10,8.859870
48370,10,8.833382
48371,9,7.957576
48372,10,8.785937
48373,10,8.860481
48374,9,7.999444
48375,10,9.263077
48376,10,9.475387
48377,9,7.963362
48378,10,9.440776
48379,10,9.331904
48380,9,8.350222
48381,10,8.827070
48382,10,9.425692
48383,9,8.848742
48384,9,8.811522
48385,9,8.788493
48386,10,9.737336
48387,10,9.840839
48388,9,8.847391
48389,10,9.875826
48390,10,9.868717
48391,9,8.793769
48392,10,8.854290
48393,10,8.881261
48394,9,7.956909
48395,10,8.871432
48396,10,8.882725
48397,9,8.001930
48398,10,9.834387
48399,10,9.886714
48400,10,9.777166
48401,10,9.671036
48402,9,8.876543
48403,9,8.875193
48404,10,9.861325
48405,9,8.535376
48406,10,9.797940
48407,9,8.811886
48408,9,8.841182
48409,10,9.531852
48410,10,9.829549
48411,9,8.714804
48412,9,8.783540
48413,10,9.808929
48414,10,9.751693
48415,9,8.820982
48416,10,9.799400
48417,9,8.810364
48418,10,9.814521
48419,9,8.797354
48420,10,9.769902
48421,10,9.831052
48422,9,8.834356
48423,9,8.676372
48424,10,9.849720
48425,9,8.824738
48426,10,9.786478
48427,9,8.807092
48428,9,7.947977
48429,10,9.552619
48430,9,8.765586
48431,10,9.776692
48432,9,8.765068
48433,10,9.715408
48434,9,8.741399
48435,9,8.709461
48436,10,9.746683
48437,9,8.845829
48438,9,8.438082
48439,10,9.798438
48440,9,8.610652
48441,9,8.002083
48442,10,8.913453
48443,9,8.003774
48444,9,8.798573
48445,10,9.734136
48446,9,8.719453
48447,9,8.705834
48448,9,8.674274
48449,9,8.695125
48450,9,8.567635
48451,9,8.914202
48452,9,7.278611
48453,9,7.298804
48454,9,7.312635
48455,9,7.312372
48456,9,7.297692
48457,9,7.290032
48458,9,7.304965
48459,9,7.279732
48460,9,7.297546
48461,9,8.680024
48462,9,8.678738
48463,9,8.712262
48464,5,0.877554
48465,7,0.912593
48466,9,2.091549
48467,9,2.135299
48468,9,8.911084
48469,9,7.846892
48470,9,8.892145
48471,9,8.913941
48472,9,7.998880
48473,9,8.920174
48474,9,8.919286
48475,9,8.807946
48476,9,8.746733
48477,9,8.908727
48478,9,8.884929
48479,9,8.832002
48480,9,8.775758
48481,9,8.854898
48482,9,8.530657
48483,9,7.976750
48484,9,8.813393
48485,9,8.737868
48486,9,8.688515
48487,9,8.508668
48488,9,8.686852
48489,9,8.020635
48490,8,7.890252
48491,9,8.702438
48492,9,8.782971
48493,9,8.748795
48494,9,8.798811
48495,9,8.554932
48496,9,8.845445
48497,10,9.903636
48498,10,9.924864
48499,10,9.905310
48500,10,9.846340
48501,10,9.760390
48502,10,9.314208
48503,10,9.149341
48504,10,9.917572
48505,10,9.931895
48506,10,9.884699
48507,10,9.741321
48508,10,9.769479
48509,10,9.903912
48510,10,9.913382
48511,10,9.919816
48512,10,9.893202
48513,10,9.861679
48514,10,9.578294
48515,10,9.879518
48516,10,9.880843
48517,10,9.754614
48518,10,9.554177
48519,10,9.474828
48520,10,9.711358
48521,11,10.871146
48522,9,8.751631
48523,10,9.887551
48524,11,10.876577
48525,9,8.886202
48526,10,9.869908
48527,9,8.624201
48528,8,7.894293
48529,9,8.080231
48530,9,8.901099
48531,9,8.899604
48532,9,8.826306
48533,9,8.703716
48534,9,8.323347
48535,9,7.887739
48536,9,8.867724
48537,9,8.915835
48538,9,8.798955
48539,9,8.813485
48540,9,8.714334
48541,9,8.010684
48542,9,8.876237
48543,9,8.863772
48544,9,8.883647
48545,9,8.906097
48546,9,8.612740
48547,9,8.778540
48548,9,8.902204
48549,9,8.654811
48550,9,8.574615
48551,9,8.527561
48552,9,7.923459
48553,9,8.912850
48554,9,7.715165
48555,9,7.580343
48556,9,8.873938
48557,9,8.796359
48558,9,8.756854
48559,9,7.980042
48560,9,8.795222
48561,9,8.789188
48562,9,8.790061
48563,9,8.642857
48564,9,7.269825
48565,9,7.262548
48566,9,7.288367
48567,9,7.297053
48568,9,7.309724
48569,9,7.309332
48570,9,7.307487
48571,9,7.317144
48572,9,7.323357
48573,9,7.713696
48574,9,8.690932
48575,9,8.609589
48576,8,7.658912
48577,9,8.666031
48578,10,9.626205
48579,9,8.633128
48580,9,8.797014
48581,10,8.912128
48582,9,7.988402
48583,9,8.029921
48584,10,9.666707
48585,9,8.562270
48586,9,8.747741
48587,10,9.844670
48588,9,8.875734
48589,9,8.870094
48590,10,9.801600
48591,9,8.800099
48592,10,9.880747
48593,9,8.898570
48594,9,8.821964
48595,9,8.667527
48596,9,7.958325
48597,10,9.542339
48598,9,8.896643
48599,10,9.842743
48600,9,8.860836
48601,9,8.437143
48602,10,9.869958
48603,10,9.799512
48604,9,8.850960
48605,10,9.835617
48606,9,8.866276
48607,10,9.894876
48608,9,8.872595
48609,10,9.713225
48610,10,9.801517
48611,9,8.822869
48612,9,8.834370
48613,10,9.830753
48614,10,9.327419
48615,9,8.653052
48616,9,8.858178
48617,10,9.865775
48618,9,8.843137
48619,10,9.773992
48620,9,8.853962
48621,9,7.997559
48622,10,9.817702
48623,10,9.357858
48624,10,9.668009
48625,10,9.849739
48626,9,8.859649
48627,10,8.892439
48628,10,8.903039
48629,9,8.006277
48630,10,8.863503
48631,10,8.893881
48632,9,8.032160
48633,10,9.868132
48634,10,9.422518
48635,9,8.631203
48636,10,9.783098
48637,10,9.820381
48638,9,8.855198
48639,9,8.911739
48640,10,9.717537
48641,10,9.706150
48642,9,8.729417
48643,10,9.893075
48644,10,9.857606
48645,9,8.803041
48646,9,8.001367
48647,10,8.844279
48648,9,7.969220
48649,10,8.884058
48650,10,8.857766
48651,9,7.988318
48652,10,9.828812
48653,10,9.848139
48654,10,9.836381
48655,9,8.772112
48656,10,8.660726
48657,9,7.590322
48658,10,9.812799
48659,9,8.793706
48660,10,9.787769
48661,9,8.465699
48662,9,8.265631
48663,10,9.541414
48664,10,9.620813
48665,9,8.654909
48666,10,9.788490
48667,9,8.689411
48668,10,9.739167
48669,10,9.770648
48670,9,8.741021
48671,9,8.875469
48672,10,9.736399
48673,9,8.830050
48674,10,9.711538
48675,10,9.760737
48676,10,9.712996
48677,9,8.797212
48678,10,8.429448
48679,10,9.135117
48680,9,8.889081
48681,9,8.837690
48682,10,9.597782
48683,9,8.811110
48684,10,9.793861
48685,9,8.551673
48686,9,8.786425
48687,13,12.654533
48688,6,5.865112
48689,10,9.843520
48690,9,8.786104
48691,9,8.854688
48692,9,8.872367
48693,9,8.397256
48694,10,9.086585
48695,9,7.848598
48696,9,8.039134
48697,10,8.848868
48698,9,8.015936
48699,9,8.676801
48700,9,8.747054
48701,9,8.843737
48702,9,8.818652
48703,9,8.726571
48704,9,8.726959
48705,9,8.692338
48706,9,7.546636
48707,9,7.311340
48708,9,7.311340
48709,9,7.304784
48710,9,7.317528
48711,9,7.315081
48712,9,7.313402
48713,9,7.313144
48714,9,7.325177
48715,9,7.309472
48716,9,8.714062
48717,9,8.577661
48718,9,8.639456
48719,9,1.570240
48720,9,1.182295
48721,9,2.079337
48722,9,2.087302
48723,9,8.594080
48724,9,8.833930
48725,9,7.570909
48726,9,8.240500
48727,9,8.815566
48728,9,8.804538
48729,9,8.814299
48730,9,8.875170
48731,9,8.682060
48732,9,8.789340
48733,9,8.695672
48734,9,8.772092
48735,9,8.882458
48736,9,8.601625
48737,9,8.818873
48738,9,8.828020
48739,9,8.026726
48740,9,8.818237
48741,9,8.762576
48742,9,8.675561
48743,9,8.861270
48744,9,8.914157
48745,9,7.998768
48746,9,8.764056
48747,9,8.819313
48748,9,8.715320
48749,9,8.580845
48750,9,8.883937
48751,9,8.839327
48752,9,8.766944
48753,10,9.873201
48754,10,9.882775
48755,10,9.383807
48756,10,9.886613
48757,10,9.874981
48758,10,9.886100
48759,10,9.852940
48760,10,9.860233
48761,10,9.556352
48762,10,9.758857
48763,10,9.855315
48764,10,9.664947
48765,10,9.662771
48766,10,9.876029
48767,10,9.878805
48768,10,9.276741
48769,10,9.888937
48770,10,9.501257
48771,10,9.690070
48772,11,10.872953
48773,9,8.501458
48774,10,9.682436
48775,10,9.669408
48776,10,9.889417
48777,10,9.678487
48778,10,9.869865
48779,10,9.869082
48780,10,9.790112
48781,10,9.703255
48782,10,9.907521
48783,9,8.700743
48784,9,8.684942
48785,9,8.905013
48786,9,8.901632
48787,9,8.500673
48788,9,8.869789
48789,9,8.889040
48790,9,8.420627
48791,9,8.012341
48792,9,8.887200
48793,9,8.702627
48794,9,8.602844
48795,9,8.769716
48796,9,8.813383
48797,9,7.992416
48798,9,8.733021
48799,9,8.801461
48800,9,8.568586
48801,9,8.883913
48802,9,8.634028
48803,9,8.892963
48804,9,8.792506
48805,9,8.787281
48806,9,8.473106
48807,9,8.293758
48808,9,8.748812
48809,9,8.902205
48810,9,7.835341
48811,9,7.548578
48812,9,8.897363
48813,8,7.897569
48814,9,8.858042
48815,9,8.801607
48816,9,7.993766
48817,9,8.861337
48818,9,8.813607
48819,9,8.880319
48820,9,8.819544
48821,9,7.308645
48822,9,7.296096
48823,9,7.303498
48824,9,7.296826
48825,9,7.297133
48826,9,7.288908
48827,9,7.299886
48828,9,7.309795
48829,9,7.303811
48830,9,7.849778
48831,9,8.742692
48832,9,8.702395
48833,9,8.707992
48834,9,8.731623
48835,9,8.701877
48836,9,8.834007
48837,9,8.695479
48838,10,8.827880
48839,9,7.860316
48840,9,7.950443
48841,10,9.636234
48842,9,7.693459
48843,9,8.794890
48844,9,8.855462
48845,9,8.889001
48846,10,9.868961
48847,9,8.846807
48848,10,9.748998
48849,9,8.836486
48850,9,8.884569
48851,10,9.615623
48852,9,8.818397
48853,10,9.384512
48854,9,8.411841
48855,9,8.887087
48856,10,9.862675
48857,10,8.604690
48858,9,7.621391
48859,10,9.848959
48860,10,9.882397
48861,10,9.840724
48862,9,8.867133
48863,10,9.860310
48864,9,8.885053
48865,9,8.918450
48866,10,9.797284
48867,10,9.780602
48868,9,8.825358
48869,10,9.912076
48870,9,8.755563
48871,10,9.653995
48872,10,9.778969
48873,9,8.857156
48874,9,8.805507
48875,10,9.762981
48876,9,8.855308
48877,10,9.868577
48878,9,8.660028
48879,10,9.867170
48880,9,8.858532
48881,11,9.828917
48882,9,7.891051
48883,10,8.724557
48884,9,8.000800
48885,10,8.831193
48886,10,8.801411
48887,9,7.913839
48888,10,8.796193
48889,10,8.776680
48890,9,7.963700
48891,10,9.290163
48892,11,10.013044
48893,8,7.063773
48894,10,9.402484
48895,9,7.904021
48896,12,10.536965
48897,8,7.037049
48898,10,9.374321
48899,9,8.162851
48900,10,8.938879
48901,10,8.900137
48902,9,8.021157
48903,10,8.821668
48904,11,9.713968
48905,8,7.055532
48906,10,8.907234
48907,10,9.092484
48908,10,8.713119
48909,9,8.279104
48910,10,9.808497
48911,9,8.783247
48912,10,9.751442
48913,9,8.749083
48914,10,9.760200
48915,9,8.810828
48916,9,7.866688
48917,10,9.799816
48918,10,9.616513
48919,10,9.589986
48920,9,8.742576
48921,9,8.816077
48922,10,9.766032
48923,10,9.772148
48924,9,8.804199
48925,9,8.789161
48926,10,9.699783
48927,10,9.818952
48928,9,8.847926
48929,9,8.784318
48930,11,10.800580
48931,8,7.844854
48932,9,8.774627
48933,10,9.739361
48934,9,8.771463
48935,10,9.746070
48936,9,8.519292
48937,9,8.044063
48938,10,9.491355
48939,9,8.658885
48940,10,9.575800
48941,9,8.704407
48942,10,9.674163
48943,9,8.714714
48944,9,8.734598
48945,10,9.686680
48946,9,8.825745
48947,9,8.880051
48948,9,8.782782
48949,10,9.680222
48950,10,8.863446
48951,9,8.030325
48952,9,8.019303
48953,10,9.557022
48954,9,8.657653
48955,9,8.711725
48956,9,8.746027
48957,9,8.835958
48958,9,8.756003
48959,9,8.705815
48960,9,8.539525
48961,9,8.809999
48962,9,7.301833
48963,9,7.290374
48964,9,7.274095
48965,9,7.280518
48966,9,7.284597
48967,9,7.268161
48968,10,8.071659
48969,9,7.292569
48970,9,7.270189
48971,9,7.301782
48972,9,8.669333
48973,9,8.646206
48974,8,1.408500
48975,9,1.127433
48976,9,2.085271
48977,9,2.087873
48978,9,8.266484
48979,8,7.758865
48980,9,8.869209
48981,9,8.888249
48982,9,8.884984
48983,9,8.034995
48984,9,8.007512
48985,9,8.661879
48986,9,8.755061
48987,9,8.697392
48988,9,8.739300
48989,9,8.830864
48990,9,8.738888
48991,10,9.805250
48992,9,8.799108
48993,9,8.832712
48994,9,8.834375
48995,9,7.972338
48996,9,8.847802
48997,9,8.843406
48998,9,8.873641
48999,9,8.797315
49000,9,8.780156
49001,9,8.010130
49002,9,8.789500
49003,9,8.807170
49004,9,8.790817
49005,9,8.783941
49006,9,8.820949
49007,9,8.810840
49008,9,8.776708
49009,10,9.816028
49010,10,9.817372
49011,10,9.825448
49012,10,9.722923
49013,10,9.798919
49014,10,9.779936
49015,10,9.772927
49016,11,10.773433
49017,9,8.831877
49018,10,9.811070
49019,10,9.798858
49020,10,9.781185
49021,10,9.793385
49022,10,9.839109
49023,10,9.851675
49024,10,9.867733
49025,12,11.829583
49026,8,7.857244
49027,10,9.858105
49028,10,9.864201
49029,10,9.854127
49030,10,9.840064
49031,10,9.819964
49032,10,9.827757
49033,10,9.858833
49034,10,9.852946
49035,10,9.846418
49036,10,9.839210
49037,10,9.827357
49038,10,9.833362
49039,9,8.875125
49040,9,8.880848
49041,9,8.867678
49042,9,8.844751
49043,9,8.852017
49044,9,8.818815
49045,9,8.836090
49046,9,8.860536
49047,9,8.011867
49048,9,8.863041
49049,9,8.879724
49050,9,8.865520
49051,10,9.748320
49052,9,8.823211
49053,8,7.113202
49054,9,8.783904
49055,9,8.815796
49056,9,8.848806
49057,10,9.833906
49058,9,8.832147
49059,9,8.815410
49060,9,8.848685
49061,9,8.857100
49062,9,8.773641
49063,9,8.777465
49064,9,8.094694
49065,9,8.017640
49066,9,8.894321
49067,9,8.885652
49068,9,8.880102
49069,10,9.337020
49070,9,8.179783
49071,8,7.698264
49072,9,8.617548
49073,9,7.993129
49074,9,8.705986
49075,10,9.655712
49076,9,8.625422
49077,9,7.279745
49078,9,7.275240
49079,10,8.086420
49080,9,7.280582
49081,9,7.302670
49082,9,7.304516
49083,8,6.450795
49084,9,7.288450
49085,9,7.318105
49086,9,7.306570
49087,10,9.828017
49088,9,8.515026
49089,9,8.698312
49090,9,8.711549
49091,9,8.708913
49092,9,8.725888
49093,10,9.675295
49094,10,9.680227
49095,9,8.672961
49096,9,7.922528
49097,10,8.884389
49098,9,8.004503
49099,9,8.702830
49100,9,8.346243
49101,9,8.767151
49102,10,9.755805
49103,9,8.861614
49104,9,8.799595
49105,9,8.752364
49106,9,8.757325
49107,9,8.704171
49108,9,8.632114
49109,10,9.658541
49110,9,8.608997
49111,10,8.925497
49112,7,6.785346
49113,9,8.707890
49114,10,9.667062
49115,9,8.801583
49116,9,8.049141
49117,10,9.739503
49118,11,10.749368
49119,8,7.838990
49120,10,9.800613
49121,10,9.800613
49122,9,8.802727
49123,10,9.822641
49124,10,9.783519
49125,10,9.733459
49126,9,8.752053
49127,9,8.735795
49128,9,8.747530
49129,10,9.532561
49130,10,9.553554
49131,9,8.737626
49132,8,7.200933
49133,10,9.748701
49134,9,8.583585
49135,10,9.754644
49136,9,8.789284
49137,10,9.757507
49138,9,8.783305
49139,10,8.756477
49140,10,8.749739
49141,10,8.570327
49142,9,7.845689
49143,10,8.793286
49144,10,8.818432
49145,9,7.908556
49146,10,8.799029
49147,10,8.869567
49148,9,7.947294
49149,9,8.030819
49150,10,8.996117
49151,9,7.902724
49152,9,7.901586
49153,10,8.767161
49154,10,8.853149
49155,9,7.927871
49156,10,8.796412
49157,10,8.813030
49158,10,8.805195
49159,10,8.806392
49160,9,8.035264
49161,10,8.851044
49162,10,9.226193
49163,9,8.269680
49164,9,8.820961
49165,10,9.776865
49166,10,9.488230
49167,9,8.812958
49168,10,9.809556
49169,9,8.760491
49170,9,8.765942
49171,10,9.423756
49172,10,9.856743
49173,10,9.861112
49174,9,8.677840
49175,9,8.806939
49176,10,9.733565
49177,10,9.671483
49178,9,8.854191
49179,9,8.804131
49180,9,8.837352
49181,10,9.794980
49182,9,8.789800
49183,10,9.817685
49184,11,10.803817
49185,8,7.919469
49186,9,8.876898
49187,10,9.151534
49188,10,8.388626
49189,10,8.395735
49190,9,8.913560
49191,10,9.552023
49192,9,8.719376
49193,10,9.690876
49194,9,8.712960
49195,10,9.791011
49196,9,8.886350
49197,9,8.824434
49198,9,8.851231
49199,9,8.853898
49200,10,9.794559
49201,10,9.778196
49202,9,8.203664
49203,11,10.615783
49204,8,7.723198
49205,10,8.827956
49206,9,7.960215
49207,10,8.794435
49208,10,9.623492
49209,9,8.663490
49210,9,8.682800
49211,9,8.730265
49212,9,8.863067
49213,10,9.888930
49214,9,8.737285
49215,8,7.291240
49216,9,8.859387
49217,8,6.482369
49218,9,7.308649
49219,10,8.097543
49220,9,7.280276
49221,9,7.274459
49222,11,8.898500
49223,8,6.469726
49224,9,7.245695
49225,10,8.068896
49226,9,7.262994
49227,9,8.690215
49228,9,8.716055
49229,9,8.687129
49230,9,1.394078
49231,10,1.251519
49232,9,2.097573
49233,9,2.104932
49234,8,7.305797
49235,9,8.867356
49236,9,8.848907
49237,10,9.479932
49238,9,8.800742
49239,9,8.137740
49240,9,7.968855
49241,9,8.810430
49242,9,8.800958
49243,10,9.505793
49244,9,8.742467
49245,8,7.143169
49246,9,8.810359
49247,9,8.645673
49248,9,8.743722
49249,10,9.729263
49250,9,8.694237
49251,9,8.015850
49252,9,8.755377
49253,9,8.744399
49254,9,8.801171
49255,10,9.567016
49256,9,8.833353
49257,9,8.011204
49258,9,8.765329
49259,9,8.742555
49260,9,8.712078
49261,9,8.837537
49262,9,8.843211
49263,9,8.770661
49264,9,8.801567
49265,9,8.854233
49266,10,9.853055
49267,10,9.853180
49268,10,9.860171
49269,11,10.844326
49270,9,8.843326
49271,10,9.871038
49272,11,10.866597
49273,9,8.894112
49274,10,9.892545
49275,11,10.850618
49276,9,8.867591
49277,10,9.872143
49278,11,10.881184
49279,9,8.911107
49280,10,9.914223
49281,10,9.898230
49282,10,9.896123
49283,10,9.889954
49284,10,9.897043
49285,10,9.885323
49286,10,9.852921
49287,10,9.881629
49288,10,9.906988
49289,10,9.882271
49290,11,10.886608
49291,9,8.899446
49292,10,9.887896
49293,10,9.896105
49294,10,9.888833
49295,9,8.890961
49296,9,8.887221
49297,10,9.878214
49298,9,8.893022
49299,9,8.694407
49300,9,8.870723
49301,8,7.874228
49302,9,8.838891
49303,10,8.890020
49304,9,8.877372
49305,9,8.889651
49306,8,7.906622
49307,9,8.746876
49308,9,8.775775
49309,10,8.888889
49310,9,8.789054
49311,8,7.799248
49312,9,8.819317
49313,9,8.871399
49314,9,8.874365
49315,10,8.890490
49316,9,8.787122
49317,9,8.793419
49318,9,8.607870
49319,9,8.760596
49320,9,8.770200
49321,10,9.853819
49322,9,8.888169
49323,8,7.872445
49324,9,8.858114
49325,9,8.872271
49326,9,8.743764
49327,10,9.101136
49328,9,8.733758
49329,9,7.998719
49330,9,8.740706
49331,9,8.671541
49332,9,8.665917
49333,10,9.530566
49334,9,7.318945
49335,8,6.488779
49336,9,7.302354
49337,10,8.087106
49338,9,7.301649
49339,10,8.130965
49340,9,7.316956
49341,9,7.292820
49342,9,7.303811
49343,9,7.309666
49344,9,8.161830
49345,10,9.658015
49346,9,8.694128
49347,9,8.672322
49348,9,8.877468
49349,8,7.744292
49350,9,8.709291
49351,10,9.666665
49352,9,8.643430
49353,9,7.997918
49354,9,7.988439
49355,9,8.002099
49356,10,8.400623
49357,10,8.656553
49358,9,8.845025
49359,10,9.831823
49360,9,8.886120
49361,10,9.863319
49362,9,8.840908
49363,10,9.809055
49364,10,9.721708
49365,9,8.755630
49366,10,9.466834
49367,9,8.834020
49368,10,8.851993
49369,10,9.206679
49370,8,7.791810
49371,10,9.738304
49372,10,9.793407
49373,9,8.925749
49374,9,8.632942
49375,11,10.829246
49376,9,8.861538
49377,9,8.841964
49378,10,9.847704
49379,9,8.823875
49380,10,9.771038
49381,10,9.788930
49382,10,9.763824
49383,10,9.770962
49384,9,8.808515
49385,9,8.787482
49386,10,9.562042
49387,10,9.745527
49388,10,9.748303
49389,9,8.510270
49390,8,7.032737
49391,11,10.724036
49392,8,7.809190
49393,10,9.745548
49394,10,9.740854
49395,9,8.808600
49396,9,8.820552
49397,10,8.600448
49398,10,8.943955
49399,10,9.023447
49400,9,8.186094
49401,10,8.851500
49402,11,9.730291
49403,9,7.961854
49404,9,7.968093
49405,10,8.805462
49406,10,8.840400
49407,9,7.889610
49408,10,8.762839
49409,9,7.920069
49410,10,8.867291
49411,10,8.809977
49412,9,7.937440
49413,10,8.834214
49414,10,8.827862
49415,10,8.901140
49416,10,9.185523
49417,10,9.417298
49418,9,8.843426
49419,10,9.677815
49420,11,10.752624
49421,8,7.801215
49422,10,9.494576
49423,10,9.802142
49424,9,8.772281
